user_account,followers_count,follows_count,media_count,created_date,followers_count_group,,,
 comp 17,12455,808,227,2021-08-06 19:00:56.236532+00,Over 10k,,,
 comp 18,5659,1898,627,2021-08-06 19:00:56.236532+00,5k-10k,,,
nomadpursuit,672,320,56,2021-08-06 20:00:57.693561+00,Under 1k,,,
 comp 2,766,696,20,2021-08-06 20:00:57.693561+00,Under 1k,,,
 comp 3,628,378,78,2021-08-06 20:00:57.693561+00,Under 1k,,,
 comp 10,11253,4038,355,2021-08-06 20:00:57.693561+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-06 20:00:57.693561+00,1k-5k,,,
 comp 15,8741,6946,963,2021-08-06 20:00:57.693561+00,5k-10k,,,
 comp 17,12455,808,227,2021-08-06 20:00:57.693561+00,Over 10k,,,
 comp 18,5660,1898,627,2021-08-06 20:00:57.693561+00,5k-10k,,,
nomadpursuit,672,320,56,2021-08-06 21:00:53.102134+00,Under 1k,,,
 comp 2,768,696,20,2021-08-06 21:00:53.102134+00,Under 1k,,,
 comp 3,628,378,78,2021-08-06 21:00:53.102134+00,Under 1k,,,
 comp 10,11253,4038,355,2021-08-06 21:00:53.102134+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-06 21:00:53.102134+00,1k-5k,,,
 comp 15,8742,6946,963,2021-08-06 21:00:53.102134+00,5k-10k,,,
 comp 17,12455,808,227,2021-08-06 21:00:53.102134+00,Over 10k,,,
 comp 18,5660,1898,627,2021-08-06 21:00:53.102134+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-06 22:00:54.734357+00,Under 1k,,,
 comp 2,768,696,20,2021-08-06 22:00:54.734357+00,Under 1k,,,
 comp 3,628,378,78,2021-08-06 22:00:54.734357+00,Under 1k,,,
 comp 10,11253,4038,355,2021-08-06 22:00:54.734357+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-06 22:00:54.734357+00,1k-5k,,,
 comp 15,8743,6946,963,2021-08-06 22:00:54.734357+00,5k-10k,,,
 comp 17,12456,810,227,2021-08-06 22:00:54.734357+00,Over 10k,,,
 comp 18,5659,1898,627,2021-08-06 22:00:54.734357+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-06 23:00:58.610682+00,Under 1k,,,
 comp 2,768,696,20,2021-08-06 23:00:58.610682+00,Under 1k,,,
 comp 3,628,378,78,2021-08-06 23:00:58.610682+00,Under 1k,,,
 comp 10,11254,4038,355,2021-08-06 23:00:58.610682+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-06 23:00:58.610682+00,1k-5k,,,
 comp 15,8743,6947,963,2021-08-06 23:00:58.610682+00,5k-10k,,,
 comp 17,12456,810,227,2021-08-06 23:00:58.610682+00,Over 10k,,,
 comp 18,5660,1898,627,2021-08-06 23:00:58.610682+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 00:00:56.80619+00,Under 1k,,,
 comp 2,768,696,20,2021-08-07 00:00:56.80619+00,Under 1k,,,
 comp 3,628,378,78,2021-08-07 00:00:56.80619+00,Under 1k,,,
 comp 10,11254,4038,355,2021-08-07 00:00:56.80619+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 00:00:56.80619+00,1k-5k,,,
 comp 15,8743,6947,963,2021-08-07 00:00:56.80619+00,5k-10k,,,
 comp 17,12456,810,227,2021-08-07 00:00:56.80619+00,Over 10k,,,
 comp 18,5660,1898,627,2021-08-07 00:00:56.80619+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 01:01:03.898991+00,Under 1k,,,
 comp 2,769,697,20,2021-08-07 01:01:03.898991+00,Under 1k,,,
 comp 3,628,378,78,2021-08-07 01:01:03.898991+00,Under 1k,,,
 comp 10,11254,4038,355,2021-08-07 01:01:03.898991+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 01:01:03.898991+00,1k-5k,,,
 comp 15,8743,6947,963,2021-08-07 01:01:03.898991+00,5k-10k,,,
 comp 17,12455,810,227,2021-08-07 01:01:03.898991+00,Over 10k,,,
 comp 18,5660,1898,627,2021-08-07 01:01:03.898991+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 02:00:45.30206+00,Under 1k,,,
 comp 2,769,697,20,2021-08-07 02:00:45.30206+00,Under 1k,,,
 comp 3,628,378,78,2021-08-07 02:00:45.30206+00,Under 1k,,,
 comp 10,11254,4038,355,2021-08-07 02:00:45.30206+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 02:00:45.30206+00,1k-5k,,,
 comp 15,8743,6947,963,2021-08-07 02:00:45.30206+00,5k-10k,,,
 comp 17,12455,810,227,2021-08-07 02:00:45.30206+00,Over 10k,,,
 comp 18,5661,1898,627,2021-08-07 02:00:45.30206+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 03:01:02.774716+00,Under 1k,,,
 comp 2,770,697,20,2021-08-07 03:01:02.774716+00,Under 1k,,,
 comp 3,628,378,78,2021-08-07 03:01:02.774716+00,Under 1k,,,
 comp 10,11254,4037,355,2021-08-07 03:01:02.774716+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 03:01:02.774716+00,1k-5k,,,
 comp 15,8743,6946,963,2021-08-07 03:01:02.774716+00,5k-10k,,,
 comp 17,12455,810,227,2021-08-07 03:01:02.774716+00,Over 10k,,,
 comp 18,5661,1898,627,2021-08-07 03:01:02.774716+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 04:00:44.651442+00,Under 1k,,,
 comp 2,770,697,20,2021-08-07 04:00:44.651442+00,Under 1k,,,
 comp 3,627,378,78,2021-08-07 04:00:44.651442+00,Under 1k,,,
 comp 10,11254,4038,355,2021-08-07 04:00:44.651442+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 04:00:44.651442+00,1k-5k,,,
 comp 15,8742,6947,963,2021-08-07 04:00:44.651442+00,5k-10k,,,
 comp 17,12455,810,227,2021-08-07 04:00:44.651442+00,Over 10k,,,
 comp 18,5662,1898,627,2021-08-07 04:00:44.651442+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 05:00:51.045924+00,Under 1k,,,
 comp 2,769,696,20,2021-08-07 05:00:51.045924+00,Under 1k,,,
 comp 3,627,378,78,2021-08-07 05:00:51.045924+00,Under 1k,,,
 comp 10,11255,4038,355,2021-08-07 05:00:51.045924+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 05:00:51.045924+00,1k-5k,,,
 comp 15,8741,6946,963,2021-08-07 05:00:51.045924+00,5k-10k,,,
 comp 17,12454,810,227,2021-08-07 05:00:51.045924+00,Over 10k,,,
 comp 18,5663,1898,627,2021-08-07 05:00:51.045924+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 06:01:02.096051+00,Under 1k,,,
 comp 2,771,642,20,2021-08-07 06:01:02.096051+00,Under 1k,,,
 comp 3,627,378,78,2021-08-07 06:01:02.096051+00,Under 1k,,,
 comp 10,11256,4038,355,2021-08-07 06:01:02.096051+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 06:01:02.096051+00,1k-5k,,,
 comp 15,8741,6946,963,2021-08-07 06:01:02.096051+00,5k-10k,,,
 comp 17,12451,810,227,2021-08-07 06:01:02.096051+00,Over 10k,,,
 comp 18,5663,1898,627,2021-08-07 06:01:02.096051+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 07:00:57.417665+00,Under 1k,,,
 comp 2,769,640,20,2021-08-07 07:00:57.417665+00,Under 1k,,,
 comp 3,627,378,78,2021-08-07 07:00:57.417665+00,Under 1k,,,
 comp 10,11256,4038,355,2021-08-07 07:00:57.417665+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 07:00:57.417665+00,1k-5k,,,
 comp 15,8741,6946,963,2021-08-07 07:00:57.417665+00,5k-10k,,,
 comp 17,12451,810,227,2021-08-07 07:00:57.417665+00,Over 10k,,,
 comp 18,5665,1898,627,2021-08-07 07:00:57.417665+00,5k-10k,,,
nomadpursuit,673,320,56,2021-08-07 08:01:10.885237+00,Under 1k,,,
 comp 2,771,640,20,2021-08-07 08:01:10.885237+00,Under 1k,,,
 comp 3,627,377,78,2021-08-07 08:01:10.885237+00,Under 1k,,,
 comp 10,11254,4038,355,2021-08-07 08:01:10.885237+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 08:01:10.885237+00,1k-5k,,,
 comp 15,8741,6946,963,2021-08-07 08:01:10.885237+00,5k-10k,,,
 comp 17,12457,810,227,2021-08-07 08:01:10.885237+00,Over 10k,,,
 comp 18,5663,1899,627,2021-08-07 08:01:10.885237+00,5k-10k,,,
nomadpursuit,674,320,56,2021-08-07 09:00:53.373124+00,Under 1k,,,
 comp 2,771,642,20,2021-08-07 09:00:53.373124+00,Under 1k,,,
 comp 3,627,377,78,2021-08-07 09:00:53.373124+00,Under 1k,,,
 comp 10,11253,4038,355,2021-08-07 09:00:53.373124+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-07 09:00:53.373124+00,1k-5k,,,
 comp 15,8743,6946,963,2021-08-07 09:00:53.373124+00,5k-10k,,,
 comp 17,12454,810,227,2021-08-07 09:00:53.373124+00,Over 10k,,,
 comp 18,5666,1899,627,2021-08-07 09:00:53.373124+00,5k-10k,,,
nomadpursuit,674,320,56,2021-08-07 10:00:55.254016+00,Under 1k,,,
 comp 2,771,642,20,2021-08-07 10:00:55.254016+00,Under 1k,,,
 comp 3,627,377,78,2021-08-07 10:00:55.254016+00,Under 1k,,,
 comp 10,11255,4038,355,2021-08-07 10:00:55.254016+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-07 10:00:55.254016+00,1k-5k,,,
 comp 15,8742,6946,963,2021-08-07 10:00:55.254016+00,5k-10k,,,
 comp 17,12454,810,227,2021-08-07 10:00:55.254016+00,Over 10k,,,
 comp 18,5666,1899,628,2021-08-07 10:00:55.254016+00,5k-10k,,,
nomadpursuit,674,320,56,2021-08-07 11:01:06.12448+00,Under 1k,,,
 comp 2,771,642,21,2021-08-07 11:01:06.12448+00,Under 1k,,,
 comp 3,627,377,78,2021-08-07 11:01:06.12448+00,Under 1k,,,
 comp 10,11257,4038,355,2021-08-07 11:01:06.12448+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-07 11:01:06.12448+00,1k-5k,,,
 comp 15,8742,6946,963,2021-08-07 11:01:06.12448+00,5k-10k,,,
 comp 17,12460,810,227,2021-08-07 11:01:06.12448+00,Over 10k,,,
 comp 18,5666,1899,629,2021-08-07 11:01:06.12448+00,5k-10k,,,
nomadpursuit,676,321,56,2021-08-07 12:00:57.900056+00,Under 1k,,,
 comp 2,769,640,21,2021-08-07 12:00:57.900056+00,Under 1k,,,
 comp 3,628,377,78,2021-08-07 12:00:57.900056+00,Under 1k,,,
 comp 10,11258,4038,355,2021-08-07 12:00:57.900056+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 12:00:57.900056+00,1k-5k,,,
 comp 15,8742,6947,963,2021-08-07 12:00:57.900056+00,5k-10k,,,
 comp 17,12458,810,227,2021-08-07 12:00:57.900056+00,Over 10k,,,
 comp 18,5667,1899,629,2021-08-07 12:00:57.900056+00,5k-10k,,,
nomadpursuit,675,319,56,2021-08-07 13:01:00.311952+00,Under 1k,,,
 comp 2,772,642,21,2021-08-07 13:01:00.311952+00,Under 1k,,,
 comp 3,628,377,78,2021-08-07 13:01:00.311952+00,Under 1k,,,
 comp 10,11257,4038,355,2021-08-07 13:01:00.311952+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-07 13:01:00.311952+00,1k-5k,,,
 comp 15,8742,6947,963,2021-08-07 13:01:00.311952+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-07 13:01:00.311952+00,Over 10k,,,
 comp 18,5669,1899,629,2021-08-07 13:01:00.311952+00,5k-10k,,,
nomadpursuit,675,319,56,2021-08-07 14:01:03.077822+00,Under 1k,,,
 comp 2,774,683,21,2021-08-07 14:01:03.077822+00,Under 1k,,,
 comp 3,627,377,78,2021-08-07 14:01:03.077822+00,Under 1k,,,
 comp 10,11259,4048,355,2021-08-07 14:01:03.077822+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-07 14:01:03.077822+00,1k-5k,,,
 comp 15,8742,6948,963,2021-08-07 14:01:03.077822+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-07 14:01:03.077822+00,Over 10k,,,
 comp 18,5669,1899,629,2021-08-07 14:01:03.077822+00,5k-10k,,,
nomadpursuit,675,319,56,2021-08-07 15:00:57.959826+00,Under 1k,,,
 comp 2,782,686,21,2021-08-07 15:00:57.959826+00,Under 1k,,,
 comp 3,626,377,78,2021-08-07 15:00:57.959826+00,Under 1k,,,
 comp 10,11260,4047,355,2021-08-07 15:00:57.959826+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-07 15:00:57.959826+00,1k-5k,,,
 comp 15,8742,6947,963,2021-08-07 15:00:57.959826+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-07 15:00:57.959826+00,Over 10k,,,
 comp 18,5668,1899,629,2021-08-07 15:00:57.959826+00,5k-10k,,,
nomadpursuit,675,319,56,2021-08-07 16:00:55.817741+00,Under 1k,,,
 comp 2,784,684,21,2021-08-07 16:00:55.817741+00,Under 1k,,,
 comp 3,626,377,78,2021-08-07 16:00:55.817741+00,Under 1k,,,
 comp 10,11263,4047,355,2021-08-07 16:00:55.817741+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 16:00:55.817741+00,1k-5k,,,
 comp 15,8742,6948,964,2021-08-07 16:00:55.817741+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-07 16:00:55.817741+00,Over 10k,,,
 comp 18,5667,1899,629,2021-08-07 16:00:55.817741+00,5k-10k,,,
nomadpursuit,675,320,56,2021-08-07 17:01:05.363142+00,Under 1k,,,
 comp 2,786,685,21,2021-08-07 17:01:05.363142+00,Under 1k,,,
 comp 3,626,377,78,2021-08-07 17:01:05.363142+00,Under 1k,,,
 comp 10,11263,4048,355,2021-08-07 17:01:05.363142+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 17:01:05.363142+00,1k-5k,,,
 comp 15,8742,6948,964,2021-08-07 17:01:05.363142+00,5k-10k,,,
 comp 17,12461,810,227,2021-08-07 17:01:05.363142+00,Over 10k,,,
 comp 18,5668,1899,629,2021-08-07 17:01:05.363142+00,5k-10k,,,
nomadpursuit,675,320,56,2021-08-07 18:01:07.185306+00,Under 1k,,,
 comp 2,784,684,21,2021-08-07 18:01:07.185306+00,Under 1k,,,
 comp 3,627,377,78,2021-08-07 18:01:07.185306+00,Under 1k,,,
 comp 10,11264,4047,355,2021-08-07 18:01:07.185306+00,Over 10k,,,
 comp 14,3041,864,80,2021-08-07 18:01:07.185306+00,1k-5k,,,
 comp 15,8742,6948,964,2021-08-07 18:01:07.185306+00,5k-10k,,,
 comp 17,12457,810,227,2021-08-07 18:01:07.185306+00,Over 10k,,,
 comp 18,5670,1899,629,2021-08-07 18:01:07.185306+00,5k-10k,,,
nomadpursuit,675,320,56,2021-08-07 19:00:55.620006+00,Under 1k,,,
 comp 2,784,685,21,2021-08-07 19:00:55.620006+00,Under 1k,,,
 comp 3,627,377,78,2021-08-07 19:00:55.620006+00,Under 1k,,,
 comp 10,11266,4047,355,2021-08-07 19:00:55.620006+00,Over 10k,,,
 comp 14,3041,864,80,2021-08-07 19:00:55.620006+00,1k-5k,,,
 comp 15,8739,6947,964,2021-08-07 19:00:55.620006+00,5k-10k,,,
 comp 17,12458,810,227,2021-08-07 19:00:55.620006+00,Over 10k,,,
 comp 18,5674,1899,629,2021-08-07 19:00:55.620006+00,5k-10k,,,
nomadpursuit,675,320,56,2021-08-07 20:01:04.77954+00,Under 1k,,,
 comp 2,785,686,21,2021-08-07 20:01:04.77954+00,Under 1k,,,
 comp 3,628,377,78,2021-08-07 20:01:04.77954+00,Under 1k,,,
 comp 10,11262,4047,355,2021-08-07 20:01:04.77954+00,Over 10k,,,
 comp 14,3041,864,80,2021-08-07 20:01:04.77954+00,1k-5k,,,
 comp 15,8744,6946,964,2021-08-07 20:01:04.77954+00,5k-10k,,,
 comp 17,12458,810,227,2021-08-07 20:01:04.77954+00,Over 10k,,,
 comp 18,5674,1899,629,2021-08-07 20:01:04.77954+00,5k-10k,,,
nomadpursuit,675,320,56,2021-08-07 21:00:45.254199+00,Under 1k,,,
 comp 2,784,713,21,2021-08-07 21:00:45.254199+00,Under 1k,,,
 comp 3,628,377,78,2021-08-07 21:00:45.254199+00,Under 1k,,,
 comp 10,11265,4047,355,2021-08-07 21:00:45.254199+00,Over 10k,,,
 comp 14,3041,864,80,2021-08-07 21:00:45.254199+00,1k-5k,,,
 comp 15,8746,6946,964,2021-08-07 21:00:45.254199+00,5k-10k,,,
 comp 17,12457,810,227,2021-08-07 21:00:45.254199+00,Over 10k,,,
 comp 18,5677,1899,629,2021-08-07 21:00:45.254199+00,5k-10k,,,
nomadpursuit,676,320,56,2021-08-07 22:00:52.267199+00,Under 1k,,,
 comp 2,787,715,21,2021-08-07 22:00:52.267199+00,Under 1k,,,
 comp 3,628,377,78,2021-08-07 22:00:52.267199+00,Under 1k,,,
 comp 10,11265,4047,355,2021-08-07 22:00:52.267199+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 22:00:52.267199+00,1k-5k,,,
 comp 15,8746,6946,964,2021-08-07 22:00:52.267199+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-07 22:00:52.267199+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-07 22:00:52.267199+00,5k-10k,,,
nomadpursuit,676,320,56,2021-08-07 23:00:50.995588+00,Under 1k,,,
 comp 2,791,716,21,2021-08-07 23:00:50.995588+00,Under 1k,,,
 comp 3,628,377,78,2021-08-07 23:00:50.995588+00,Under 1k,,,
 comp 10,11266,4047,355,2021-08-07 23:00:50.995588+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-07 23:00:50.995588+00,1k-5k,,,
 comp 15,8747,6946,964,2021-08-07 23:00:50.995588+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-07 23:00:50.995588+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-07 23:00:50.995588+00,5k-10k,,,
nomadpursuit,675,321,56,2021-08-08 00:01:00.458447+00,Under 1k,,,
 comp 2,791,716,21,2021-08-08 00:01:00.458447+00,Under 1k,,,
 comp 3,628,377,78,2021-08-08 00:01:00.458447+00,Under 1k,,,
 comp 10,11266,4047,355,2021-08-08 00:01:00.458447+00,Over 10k,,,
 comp 14,3040,864,80,2021-08-08 00:01:00.458447+00,1k-5k,,,
 comp 15,8747,6946,964,2021-08-08 00:01:00.458447+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-08 00:01:00.458447+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 00:01:00.458447+00,5k-10k,,,
nomadpursuit,675,322,56,2021-08-08 01:00:53.945549+00,Under 1k,,,
 comp 2,792,717,21,2021-08-08 01:00:53.945549+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 01:00:53.945549+00,Under 1k,,,
 comp 10,11266,4047,355,2021-08-08 01:00:53.945549+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 01:00:53.945549+00,1k-5k,,,
 comp 15,8748,6947,964,2021-08-08 01:00:53.945549+00,5k-10k,,,
 comp 17,12459,810,227,2021-08-08 01:00:53.945549+00,Over 10k,,,
 comp 18,5677,1900,629,2021-08-08 01:00:53.945549+00,5k-10k,,,
nomadpursuit,675,322,56,2021-08-08 02:00:43.551079+00,Under 1k,,,
 comp 2,792,717,21,2021-08-08 02:00:43.551079+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 02:00:43.551079+00,Under 1k,,,
 comp 10,11265,4047,355,2021-08-08 02:00:43.551079+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 02:00:43.551079+00,1k-5k,,,
 comp 15,8748,6947,964,2021-08-08 02:00:43.551079+00,5k-10k,,,
 comp 17,12457,809,227,2021-08-08 02:00:43.551079+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 02:00:43.551079+00,5k-10k,,,
nomadpursuit,675,322,56,2021-08-08 03:00:44.364241+00,Under 1k,,,
 comp 2,792,717,21,2021-08-08 03:00:44.364241+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 03:00:44.364241+00,Under 1k,,,
 comp 10,11265,4047,355,2021-08-08 03:00:44.364241+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 03:00:44.364241+00,1k-5k,,,
 comp 15,8748,6947,964,2021-08-08 03:00:44.364241+00,5k-10k,,,
 comp 17,12456,809,227,2021-08-08 03:00:44.364241+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 03:00:44.364241+00,5k-10k,,,
nomadpursuit,675,322,56,2021-08-08 04:01:01.168577+00,Under 1k,,,
 comp 2,793,717,21,2021-08-08 04:01:01.168577+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 04:01:01.168577+00,Under 1k,,,
 comp 10,11265,4047,355,2021-08-08 04:01:01.168577+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 04:01:01.168577+00,1k-5k,,,
 comp 15,8747,6947,964,2021-08-08 04:01:01.168577+00,5k-10k,,,
 comp 17,12455,809,227,2021-08-08 04:01:01.168577+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 04:01:01.168577+00,5k-10k,,,
nomadpursuit,675,322,56,2021-08-08 05:00:51.552733+00,Under 1k,,,
 comp 2,794,717,21,2021-08-08 05:00:51.552733+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 05:00:51.552733+00,Under 1k,,,
 comp 10,11265,4047,355,2021-08-08 05:00:51.552733+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 05:00:51.552733+00,1k-5k,,,
 comp 15,8747,6947,964,2021-08-08 05:00:51.552733+00,5k-10k,,,
 comp 17,12452,809,227,2021-08-08 05:00:51.552733+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 05:00:51.552733+00,5k-10k,,,
nomadpursuit,675,322,56,2021-08-08 06:01:00.84855+00,Under 1k,,,
 comp 2,794,752,21,2021-08-08 06:01:00.84855+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 06:01:00.84855+00,Under 1k,,,
 comp 10,11265,4047,355,2021-08-08 06:01:00.84855+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 06:01:00.84855+00,1k-5k,,,
 comp 15,8747,6947,964,2021-08-08 06:01:00.84855+00,5k-10k,,,
 comp 17,12452,809,227,2021-08-08 06:01:00.84855+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 06:01:00.84855+00,5k-10k,,,
nomadpursuit,676,322,56,2021-08-08 07:01:01.834687+00,Under 1k,,,
 comp 2,796,754,21,2021-08-08 07:01:01.834687+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 07:01:01.834687+00,Under 1k,,,
 comp 10,11261,4047,355,2021-08-08 07:01:01.834687+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 07:01:01.834687+00,1k-5k,,,
 comp 15,8745,6946,964,2021-08-08 07:01:01.834687+00,5k-10k,,,
 comp 17,12454,810,227,2021-08-08 07:01:01.834687+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 07:01:01.834687+00,5k-10k,,,
nomadpursuit,677,322,56,2021-08-08 08:00:55.191459+00,Under 1k,,,
 comp 2,797,756,21,2021-08-08 08:00:55.191459+00,Under 1k,,,
 comp 3,627,377,78,2021-08-08 08:00:55.191459+00,Under 1k,,,
 comp 10,11263,4047,355,2021-08-08 08:00:55.191459+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 08:00:55.191459+00,1k-5k,,,
 comp 15,8746,6946,964,2021-08-08 08:00:55.191459+00,5k-10k,,,
 comp 17,12453,810,227,2021-08-08 08:00:55.191459+00,Over 10k,,,
 comp 18,5678,1900,629,2021-08-08 08:00:55.191459+00,5k-10k,,,
nomadpursuit,677,322,56,2021-08-08 09:01:00.560001+00,Under 1k,,,
 comp 2,800,803,21,2021-08-08 09:01:00.560001+00,Under 1k,,,
 comp 3,627,378,78,2021-08-08 09:01:00.560001+00,Under 1k,,,
 comp 10,11263,4047,355,2021-08-08 09:01:00.560001+00,Over 10k,,,
 comp 14,3039,864,80,2021-08-08 09:01:00.560001+00,1k-5k,,,
 comp 15,8745,6946,964,2021-08-08 09:01:00.560001+00,5k-10k,,,
 comp 17,12452,810,227,2021-08-08 09:01:00.560001+00,Over 10k,,,
 comp 18,5679,1900,629,2021-08-08 09:01:00.560001+00,5k-10k,,,
nomadpursuit,677,322,56,2021-08-08 10:00:56.962502+00,Under 1k,,,
 comp 2,802,803,21,2021-08-08 10:00:56.962502+00,Under 1k,,,
 comp 3,627,378,78,2021-08-08 10:00:56.962502+00,Under 1k,,,
 comp 10,11268,4047,355,2021-08-08 10:00:56.962502+00,Over 10k,,,
 comp 14,3038,864,80,2021-08-08 10:00:56.962502+00,1k-5k,,,
 comp 15,8745,6946,964,2021-08-08 10:00:56.962502+00,5k-10k,,,
 comp 17,12448,810,227,2021-08-08 10:00:56.962502+00,Over 10k,,,
 comp 18,5681,1900,629,2021-08-08 10:00:56.962502+00,5k-10k,,,
nomadpursuit,677,322,56,2021-08-08 11:00:57.42881+00,Under 1k,,,
 comp 2,806,803,21,2021-08-08 11:00:57.42881+00,Under 1k,,,
 comp 3,627,378,78,2021-08-08 11:00:57.42881+00,Under 1k,,,
 comp 10,11264,4047,355,2021-08-08 11:00:57.42881+00,Over 10k,,,
 comp 14,3037,864,80,2021-08-08 11:00:57.42881+00,1k-5k,,,
 comp 15,8745,6946,964,2021-08-08 11:00:57.42881+00,5k-10k,,,
 comp 17,12450,811,227,2021-08-08 11:00:57.42881+00,Over 10k,,,
 comp 18,5682,1900,629,2021-08-08 11:00:57.42881+00,5k-10k,,,
nomadpursuit,678,322,56,2021-08-08 12:00:57.949996+00,Under 1k,,,
 comp 2,810,803,21,2021-08-08 12:00:57.949996+00,Under 1k,,,
 comp 3,627,378,78,2021-08-08 12:00:57.949996+00,Under 1k,,,
 comp 10,11264,4047,355,2021-08-08 12:00:57.949996+00,Over 10k,,,
 comp 14,3037,864,80,2021-08-08 12:00:57.949996+00,1k-5k,,,
 comp 15,8744,6947,964,2021-08-08 12:00:57.949996+00,5k-10k,,,
 comp 17,12448,811,227,2021-08-08 12:00:57.949996+00,Over 10k,,,
 comp 18,5680,1899,630,2021-08-08 12:00:57.949996+00,5k-10k,,,
nomadpursuit,678,322,56,2021-08-08 13:00:57.630451+00,Under 1k,,,
 comp 2,813,804,21,2021-08-08 13:00:57.630451+00,Under 1k,,,
 comp 3,627,378,78,2021-08-08 13:00:57.630451+00,Under 1k,,,
 comp 10,11264,4047,355,2021-08-08 13:00:57.630451+00,Over 10k,,,
 comp 14,3036,864,80,2021-08-08 13:00:57.630451+00,1k-5k,,,
 comp 15,8743,6947,964,2021-08-08 13:00:57.630451+00,5k-10k,,,
 comp 17,12448,811,227,2021-08-08 13:00:57.630451+00,Over 10k,,,
 comp 18,5681,1899,630,2021-08-08 13:00:57.630451+00,5k-10k,,,
