media_id,engagement,impressions,reach,saved,time_period,created_date
1.8175E+16,191,657,609,4,lifetime,2021-09-14 09:00:47.533869+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 09:00:47.533869+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 09:00:47.533869+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 09:00:47.533869+00
1.8175E+16,191,657,609,4,lifetime,2021-09-14 10:00:50.774915+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 10:00:50.774915+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 10:00:50.774915+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 10:00:50.774915+00
1.8175E+16,194,660,612,4,lifetime,2021-09-14 11:01:01.145015+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 11:01:01.145015+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 11:01:01.145015+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 11:01:01.145015+00
1.8175E+16,194,664,616,4,lifetime,2021-09-14 12:00:50.909953+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 12:00:50.909953+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 12:00:50.909953+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 12:00:50.909953+00
1.8175E+16,194,664,616,4,lifetime,2021-09-14 13:00:53.788218+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 13:00:53.788218+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 13:00:53.788218+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 13:00:53.788218+00
1.8175E+16,195,665,616,4,lifetime,2021-09-14 14:00:51.284986+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 14:00:51.284986+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 14:00:51.284986+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 14:00:51.284986+00
1.8175E+16,196,667,617,4,lifetime,2021-09-14 15:00:53.973516+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 15:00:53.973516+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 15:00:53.973516+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 15:00:53.973516+00
1.8175E+16,196,669,619,4,lifetime,2021-09-14 16:00:51.410204+00
1.81905E+16,151,374,308,3,lifetime,2021-09-14 16:00:51.410204+00
1.7897E+16,224,569,493,3,lifetime,2021-09-14 16:00:51.410204+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 16:00:51.410204+00
1.8175E+16,196,669,619,4,lifetime,2021-09-14 17:00:54.026066+00
1.81905E+16,151,375,309,3,lifetime,2021-09-14 17:00:54.026066+00
1.7897E+16,224,570,494,3,lifetime,2021-09-14 17:00:54.026066+00
1.79236E+16,241,715,615,4,lifetime,2021-09-14 17:00:54.026066+00
1.8175E+16,200,671,619,4,lifetime,2021-09-14 18:00:58.29009+00
1.81905E+16,151,375,309,3,lifetime,2021-09-14 18:00:58.29009+00
1.7897E+16,224,570,494,3,lifetime,2021-09-14 18:00:58.29009+00
1.79236E+16,241,716,616,4,lifetime,2021-09-14 18:00:58.29009+00
1.8175E+16,204,672,619,4,lifetime,2021-09-14 19:00:52.982196+00
1.81905E+16,151,375,309,3,lifetime,2021-09-14 19:00:52.982196+00
1.7897E+16,224,570,494,3,lifetime,2021-09-14 19:00:52.982196+00
1.79236E+16,241,716,616,4,lifetime,2021-09-14 19:00:52.982196+00
1.8175E+16,204,674,621,4,lifetime,2021-09-14 20:00:49.982211+00
1.81905E+16,151,375,309,3,lifetime,2021-09-14 20:00:49.982211+00
1.7897E+16,224,570,494,3,lifetime,2021-09-14 20:00:49.982211+00
1.79236E+16,241,716,616,4,lifetime,2021-09-14 20:00:49.982211+00
1.8175E+16,205,675,621,4,lifetime,2021-09-14 21:00:51.851108+00
1.81905E+16,151,375,309,3,lifetime,2021-09-14 21:00:51.851108+00
1.7897E+16,224,570,494,3,lifetime,2021-09-14 21:00:51.851108+00
1.79236E+16,241,716,616,4,lifetime,2021-09-14 21:00:51.851108+00
1.8175E+16,205,675,621,4,lifetime,2021-09-14 22:00:51.493952+00
1.81905E+16,151,375,309,3,lifetime,2021-09-14 22:00:51.493952+00
1.7897E+16,224,570,494,3,lifetime,2021-09-14 22:00:51.493952+00
1.79236E+16,241,716,616,4,lifetime,2021-09-14 22:00:51.493952+00
1.8175E+16,205,677,623,4,lifetime,2021-09-14 23:00:48.861248+00
1.81905E+16,151,375,309,3,lifetime,2021-09-14 23:00:48.861248+00
1.7897E+16,224,570,494,3,lifetime,2021-09-14 23:00:48.861248+00
1.79236E+16,241,716,616,4,lifetime,2021-09-14 23:00:48.861248+00
1.8175E+16,205,677,623,4,lifetime,2021-09-15 00:00:51.162847+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 00:00:51.162847+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 00:00:51.162847+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 00:00:51.162847+00
1.8175E+16,205,677,623,4,lifetime,2021-09-15 01:00:53.135413+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 01:00:53.135413+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 01:00:53.135413+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 01:00:53.135413+00
1.8175E+16,205,678,624,4,lifetime,2021-09-15 02:00:56.313691+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 02:00:56.313691+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 02:00:56.313691+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 02:00:56.313691+00
1.8175E+16,205,678,624,4,lifetime,2021-09-15 03:00:50.486367+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 03:00:50.486367+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 03:00:50.486367+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 03:00:50.486367+00
1.8175E+16,205,679,625,4,lifetime,2021-09-15 04:00:51.432877+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 04:00:51.432877+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 04:00:51.432877+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 04:00:51.432877+00
1.8175E+16,205,679,625,4,lifetime,2021-09-15 05:00:52.408771+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 05:00:52.408771+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 05:00:52.408771+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 05:00:52.408771+00
1.8175E+16,205,679,625,4,lifetime,2021-09-15 06:00:53.743242+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 06:00:53.743242+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 06:00:53.743242+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 06:00:53.743242+00
1.8175E+16,205,680,627,4,lifetime,2021-09-15 07:00:47.994393+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 07:00:47.994393+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 07:00:47.994393+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 07:00:47.994393+00
1.8175E+16,205,680,627,4,lifetime,2021-09-15 08:00:48.190696+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 08:00:48.190696+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 08:00:48.190696+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 08:00:48.190696+00
1.8175E+16,205,680,627,4,lifetime,2021-09-15 09:00:51.683082+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 09:00:51.683082+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 09:00:51.683082+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 09:00:51.683082+00
1.8175E+16,205,680,627,4,lifetime,2021-09-15 10:00:49.25182+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 10:00:49.25182+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 10:00:49.25182+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 10:00:49.25182+00
1.8175E+16,205,680,627,4,lifetime,2021-09-15 11:00:50.893353+00
1.81905E+16,151,375,309,3,lifetime,2021-09-15 11:00:50.893353+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 11:00:50.893353+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 11:00:50.893353+00
1.8175E+16,206,681,627,4,lifetime,2021-09-15 12:00:49.89115+00
1.81905E+16,152,376,310,3,lifetime,2021-09-15 12:00:49.89115+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 12:00:49.89115+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 12:00:49.89115+00
1.8175E+16,206,682,628,4,lifetime,2021-09-15 13:00:52.119454+00
1.81905E+16,152,376,310,3,lifetime,2021-09-15 13:00:52.119454+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 13:00:52.119454+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 13:00:52.119454+00
1.8175E+16,209,685,630,4,lifetime,2021-09-15 14:00:52.18257+00
1.81905E+16,153,376,310,3,lifetime,2021-09-15 14:00:52.18257+00
1.7897E+16,224,570,494,3,lifetime,2021-09-15 14:00:52.18257+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 14:00:52.18257+00
1.8175E+16,209,686,630,4,lifetime,2021-09-15 15:00:53.057384+00
1.81905E+16,153,377,312,3,lifetime,2021-09-15 15:00:53.057384+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 15:00:53.057384+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 15:00:53.057384+00
1.8175E+16,209,686,630,4,lifetime,2021-09-15 16:00:57.285528+00
1.81905E+16,153,377,312,3,lifetime,2021-09-15 16:00:57.285528+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 16:00:57.285528+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 16:00:57.285528+00
1.8175E+16,211,687,631,4,lifetime,2021-09-15 17:01:22.224158+00
1.81905E+16,154,378,313,3,lifetime,2021-09-15 17:01:22.224158+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 17:01:22.224158+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 17:01:22.224158+00
1.8175E+16,211,688,632,4,lifetime,2021-09-15 18:00:51.88577+00
1.81905E+16,154,378,313,3,lifetime,2021-09-15 18:00:51.88577+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 18:00:51.88577+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 18:00:51.88577+00
1.8175E+16,211,688,632,4,lifetime,2021-09-15 19:00:52.979807+00
1.81905E+16,154,378,313,3,lifetime,2021-09-15 19:00:52.979807+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 19:00:52.979807+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 19:00:52.979807+00
1.8175E+16,212,689,632,4,lifetime,2021-09-15 20:00:49.860892+00
1.81905E+16,154,378,313,3,lifetime,2021-09-15 20:00:49.860892+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 20:00:49.860892+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 20:00:49.860892+00
1.8175E+16,213,690,632,4,lifetime,2021-09-15 21:00:50.031872+00
1.81905E+16,154,378,313,3,lifetime,2021-09-15 21:00:50.031872+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 21:00:50.031872+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 21:00:50.031872+00
1.8175E+16,213,690,632,4,lifetime,2021-09-15 22:00:53.693031+00
1.81905E+16,154,378,313,3,lifetime,2021-09-15 22:00:53.693031+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 22:00:53.693031+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 22:00:53.693031+00
1.8175E+16,213,691,634,4,lifetime,2021-09-15 23:01:03.669471+00
1.81905E+16,154,378,313,3,lifetime,2021-09-15 23:01:03.669471+00
1.7897E+16,224,571,495,3,lifetime,2021-09-15 23:01:03.669471+00
1.79236E+16,241,716,616,4,lifetime,2021-09-15 23:01:03.669471+00
1.8175E+16,213,692,634,4,lifetime,2021-09-16 00:00:51.663669+00
1.81905E+16,154,378,313,3,lifetime,2021-09-16 00:00:51.663669+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 00:00:51.663669+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 00:00:51.663669+00
1.8175E+16,213,692,634,4,lifetime,2021-09-16 01:00:49.18542+00
1.81905E+16,154,378,313,3,lifetime,2021-09-16 01:00:49.18542+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 01:00:49.18542+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 01:00:49.18542+00
1.8175E+16,213,692,634,4,lifetime,2021-09-16 02:00:53.507872+00
1.81905E+16,154,378,313,3,lifetime,2021-09-16 02:00:53.507872+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 02:00:53.507872+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 02:00:53.507872+00
1.8175E+16,213,692,634,4,lifetime,2021-09-16 03:00:49.034809+00
1.81905E+16,154,378,313,3,lifetime,2021-09-16 03:00:49.034809+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 03:00:49.034809+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 03:00:49.034809+00
1.8175E+16,214,693,635,4,lifetime,2021-09-16 04:00:56.441206+00
1.81905E+16,156,378,313,3,lifetime,2021-09-16 04:00:56.441206+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 04:00:56.441206+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 04:00:56.441206+00
1.8175E+16,214,694,636,4,lifetime,2021-09-16 05:00:50.969357+00
1.81905E+16,156,380,314,3,lifetime,2021-09-16 05:00:50.969357+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 05:00:50.969357+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 05:00:50.969357+00
1.8175E+16,216,695,638,4,lifetime,2021-09-16 06:00:49.515563+00
1.81905E+16,156,380,314,3,lifetime,2021-09-16 06:00:49.515563+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 06:00:49.515563+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 06:00:49.515563+00
1.8175E+16,216,695,638,4,lifetime,2021-09-16 07:00:51.856362+00
1.81905E+16,156,380,314,3,lifetime,2021-09-16 07:00:51.856362+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 07:00:51.856362+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 07:00:51.856362+00
1.8175E+16,216,695,638,4,lifetime,2021-09-16 08:00:49.956644+00
1.81905E+16,156,380,314,3,lifetime,2021-09-16 08:00:49.956644+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 08:00:49.956644+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 08:00:49.956644+00
1.8175E+16,215,695,638,3,lifetime,2021-09-16 09:00:52.939046+00
1.81905E+16,156,380,314,3,lifetime,2021-09-16 09:00:52.939046+00
1.7897E+16,224,573,495,3,lifetime,2021-09-16 09:00:52.939046+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 09:00:52.939046+00
1.8175E+16,216,696,638,3,lifetime,2021-09-16 10:00:51.141874+00
1.81905E+16,157,381,315,3,lifetime,2021-09-16 10:00:51.141874+00
1.7897E+16,224,574,497,3,lifetime,2021-09-16 10:00:51.141874+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 10:00:51.141874+00
1.8175E+16,216,696,638,3,lifetime,2021-09-16 11:00:52.108665+00
1.81905E+16,158,381,315,3,lifetime,2021-09-16 11:00:52.108665+00
1.7897E+16,224,574,497,3,lifetime,2021-09-16 11:00:52.108665+00
1.79236E+16,241,717,617,4,lifetime,2021-09-16 11:00:52.108665+00
1.8175E+16,217,696,638,3,lifetime,2021-09-16 12:00:52.670752+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 12:00:52.670752+00
1.7897E+16,224,574,497,3,lifetime,2021-09-16 12:00:52.670752+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 12:00:52.670752+00
1.8175E+16,217,698,640,3,lifetime,2021-09-16 13:00:53.865571+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 13:00:53.865571+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 13:00:53.865571+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 13:00:53.865571+00
1.8175E+16,219,699,640,3,lifetime,2021-09-16 14:00:50.589461+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 14:00:50.589461+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 14:00:50.589461+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 14:00:50.589461+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 15:00:54.842302+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 15:00:54.842302+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 15:00:54.842302+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 15:00:54.842302+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 16:00:52.368829+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 16:00:52.368829+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 16:00:52.368829+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 16:00:52.368829+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 17:00:53.872999+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 17:00:53.872999+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 17:00:53.872999+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 17:00:53.872999+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 18:00:55.507761+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 18:00:55.507761+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 18:00:55.507761+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 18:00:55.507761+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 19:00:53.355615+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 19:00:53.355615+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 19:00:53.355615+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 19:00:53.355615+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 20:00:50.929973+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 20:00:50.929973+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 20:00:50.929973+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 20:00:50.929973+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 21:00:48.565837+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 21:00:48.565837+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 21:00:48.565837+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 21:00:48.565837+00
1.8175E+16,219,700,640,3,lifetime,2021-09-16 22:00:47.652579+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 22:00:47.652579+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 22:00:47.652579+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 22:00:47.652579+00
1.8175E+16,219,701,640,3,lifetime,2021-09-16 23:00:49.784142+00
1.81905E+16,159,382,316,3,lifetime,2021-09-16 23:00:49.784142+00
1.7897E+16,224,575,498,3,lifetime,2021-09-16 23:00:49.784142+00
1.79236E+16,242,718,619,4,lifetime,2021-09-16 23:00:49.784142+00
1.8175E+16,219,702,642,3,lifetime,2021-09-17 00:00:48.430595+00
1.81905E+16,159,382,316,3,lifetime,2021-09-17 00:00:48.430595+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 00:00:48.430595+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 00:00:48.430595+00
1.8175E+16,219,703,642,3,lifetime,2021-09-17 01:00:53.467668+00
1.81905E+16,159,383,317,3,lifetime,2021-09-17 01:00:53.467668+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 01:00:53.467668+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 01:00:53.467668+00
1.8175E+16,219,703,642,3,lifetime,2021-09-17 02:01:18.027832+00
1.81905E+16,159,383,317,3,lifetime,2021-09-17 02:01:18.027832+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 02:01:18.027832+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 02:01:18.027832+00
1.8175E+16,219,703,642,3,lifetime,2021-09-17 03:00:49.521816+00
1.81905E+16,159,383,317,3,lifetime,2021-09-17 03:00:49.521816+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 03:00:49.521816+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 03:00:49.521816+00
1.79208E+16,0,0,0,0,lifetime,2021-09-17 04:00:49.427802+00
1.8175E+16,219,703,642,3,lifetime,2021-09-17 04:00:49.427802+00
1.81905E+16,159,383,317,3,lifetime,2021-09-17 04:00:49.427802+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 04:00:49.427802+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 04:00:49.427802+00
1.79208E+16,24,49,33,2,lifetime,2021-09-17 05:00:49.18969+00
1.8175E+16,221,703,642,3,lifetime,2021-09-17 05:00:49.18969+00
1.81905E+16,159,383,317,3,lifetime,2021-09-17 05:00:49.18969+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 05:00:49.18969+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 05:00:49.18969+00
1.79208E+16,38,82,82,3,lifetime,2021-09-17 06:00:52.542648+00
1.8175E+16,221,705,643,3,lifetime,2021-09-17 06:00:52.542648+00
1.81905E+16,159,384,317,3,lifetime,2021-09-17 06:00:52.542648+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 06:00:52.542648+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 06:00:52.542648+00
1.79208E+16,63,128,127,5,lifetime,2021-09-17 07:00:53.732105+00
1.8175E+16,223,705,643,3,lifetime,2021-09-17 07:00:53.732105+00
1.81905E+16,159,384,317,3,lifetime,2021-09-17 07:00:53.732105+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 07:00:53.732105+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 07:00:53.732105+00
1.79208E+16,70,188,182,5,lifetime,2021-09-17 08:00:49.484861+00
1.8175E+16,223,707,643,3,lifetime,2021-09-17 08:00:49.484861+00
1.81905E+16,159,385,317,3,lifetime,2021-09-17 08:00:49.484861+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 08:00:49.484861+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 08:00:49.484861+00
1.79208E+16,75,223,216,5,lifetime,2021-09-17 09:00:47.998972+00
1.8175E+16,223,708,643,3,lifetime,2021-09-17 09:00:47.998972+00
1.81905E+16,159,385,317,3,lifetime,2021-09-17 09:00:47.998972+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 09:00:47.998972+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 09:00:47.998972+00
1.79208E+16,85,249,242,5,lifetime,2021-09-17 10:00:49.545043+00
1.8175E+16,223,708,643,3,lifetime,2021-09-17 10:00:49.545043+00
1.81905E+16,159,385,317,3,lifetime,2021-09-17 10:00:49.545043+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 10:00:49.545043+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 10:00:49.545043+00
1.79208E+16,89,269,262,5,lifetime,2021-09-17 11:00:47.538124+00
1.8175E+16,223,708,643,3,lifetime,2021-09-17 11:00:47.538124+00
1.81905E+16,159,385,317,3,lifetime,2021-09-17 11:00:47.538124+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 11:00:47.538124+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 11:00:47.538124+00
1.79208E+16,106,309,302,5,lifetime,2021-09-17 12:00:55.037675+00
1.8175E+16,224,709,643,3,lifetime,2021-09-17 12:00:55.037675+00
1.81905E+16,159,385,317,3,lifetime,2021-09-17 12:00:55.037675+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 12:00:55.037675+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 12:00:55.037675+00
1.79208E+16,118,352,342,5,lifetime,2021-09-17 13:00:54.731128+00
1.8175E+16,225,710,645,3,lifetime,2021-09-17 13:00:54.731128+00
1.81905E+16,160,386,319,3,lifetime,2021-09-17 13:00:54.731128+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 13:00:54.731128+00
1.79236E+16,242,718,619,4,lifetime,2021-09-17 13:00:54.731128+00
1.79208E+16,125,377,371,5,lifetime,2021-09-17 14:00:57.667927+00
1.8175E+16,225,712,645,3,lifetime,2021-09-17 14:00:57.667927+00
1.81905E+16,160,387,319,3,lifetime,2021-09-17 14:00:57.667927+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 14:00:57.667927+00
1.79236E+16,242,719,619,4,lifetime,2021-09-17 14:00:57.667927+00
1.79208E+16,130,408,393,5,lifetime,2021-09-17 15:00:51.840146+00
1.8175E+16,225,713,645,3,lifetime,2021-09-17 15:00:51.840146+00
1.81905E+16,160,387,319,3,lifetime,2021-09-17 15:00:51.840146+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 15:00:51.840146+00
1.79236E+16,242,719,619,4,lifetime,2021-09-17 15:00:51.840146+00
1.79208E+16,138,448,441,5,lifetime,2021-09-17 16:00:52.493543+00
1.8175E+16,225,713,645,3,lifetime,2021-09-17 16:00:52.493543+00
1.81905E+16,160,387,319,3,lifetime,2021-09-17 16:00:52.493543+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 16:00:52.493543+00
1.79236E+16,242,720,619,4,lifetime,2021-09-17 16:00:52.493543+00
1.79208E+16,144,490,485,5,lifetime,2021-09-17 17:00:49.550995+00
1.8175E+16,225,714,645,3,lifetime,2021-09-17 17:00:49.550995+00
1.81905E+16,160,387,319,3,lifetime,2021-09-17 17:00:49.550995+00
1.7897E+16,224,575,498,3,lifetime,2021-09-17 17:00:49.550995+00
1.79236E+16,242,720,619,4,lifetime,2021-09-17 17:00:49.550995+00
1.79208E+16,151,641,607,5,lifetime,2021-09-17 18:00:51.216514+00
1.8175E+16,227,714,645,3,lifetime,2021-09-17 18:00:51.216514+00
1.81905E+16,160,387,319,3,lifetime,2021-09-17 18:00:51.216514+00
1.7897E+16,224,575,499,3,lifetime,2021-09-17 18:00:51.216514+00
1.79236E+16,242,721,620,4,lifetime,2021-09-17 18:00:51.216514+00
1.79208E+16,158,697,669,5,lifetime,2021-09-17 19:00:53.16671+00
1.8175E+16,229,714,645,3,lifetime,2021-09-17 19:00:53.16671+00
1.81905E+16,160,388,320,3,lifetime,2021-09-17 19:00:53.16671+00
1.7897E+16,224,576,499,3,lifetime,2021-09-17 19:00:53.16671+00
1.79236E+16,242,721,620,4,lifetime,2021-09-17 19:00:53.16671+00
1.79208E+16,162,750,750,5,lifetime,2021-09-17 20:00:52.136766+00
1.8175E+16,229,717,649,3,lifetime,2021-09-17 20:00:52.136766+00
1.81905E+16,160,388,320,3,lifetime,2021-09-17 20:00:52.136766+00
1.7897E+16,224,576,499,3,lifetime,2021-09-17 20:00:52.136766+00
1.79236E+16,242,721,620,4,lifetime,2021-09-17 20:00:52.136766+00
1.79208E+16,163,801,801,5,lifetime,2021-09-17 21:00:53.05028+00
1.8175E+16,229,718,650,3,lifetime,2021-09-17 21:00:53.05028+00
1.81905E+16,160,388,320,3,lifetime,2021-09-17 21:00:53.05028+00
1.7897E+16,224,576,499,3,lifetime,2021-09-17 21:00:53.05028+00
1.79236E+16,242,721,620,4,lifetime,2021-09-17 21:00:53.05028+00
